date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:58	11974/11974	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2005%20Jul%202024%2004:55:47%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/instafeed.min.js?v=33817373524940501351688369616	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/instafeed.mina581.js	(from https://keiton-store-demo.myshopify.com/)
11:31:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:31:59%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/jquery.fancybox.min.js?v=102984942719613846721688369616	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/jquery.fancybox.min7408.js	(from https://keiton-store-demo.myshopify.com/)
11:31:58	68253/68253	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2001%20Jul%202024%2009:48:12%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/jquery.fancybox.min.js?v=102984942719613846721688369616	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/jquery.fancybox.min7408.js	(from https://keiton-store-demo.myshopify.com/)
11:31:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:31:59%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-plugins.js?v=70019624811880654751688369616	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-plugins8c15.js	(from https://keiton-store-demo.myshopify.com/)
11:32:00	31832/31832	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2002%20Jul%202024%2007:10:06%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-plugins.js?v=70019624811880654751688369616	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-plugins8c15.js	(from https://keiton-store-demo.myshopify.com/)
11:32:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:00%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/quickview.js?v=178850781605103683081688369646	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/quickviewdff1.js	(from https://keiton-store-demo.myshopify.com/)
11:32:00	15515/15515	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2002%20Jul%202024%2018:10:40%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/quickview.js?v=178850781605103683081688369646	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/quickviewdff1.js	(from https://keiton-store-demo.myshopify.com/)
11:32:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:01%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/collection.js?v=71617923839282046691688369646	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/collectiond533.js	(from https://keiton-store-demo.myshopify.com/)
11:32:00	6882/6882	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:28:18%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/collection.js?v=71617923839282046691688369646	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/collectiond533.js	(from https://keiton-store-demo.myshopify.com/)
11:32:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:01%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-scripts.js?v=138592594959200889801688526820	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-scriptsecd8.js	(from https://keiton-store-demo.myshopify.com/)
11:32:01	60036/60036	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2004%20Jul%202024%2011:38:54%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-scripts.js?v=138592594959200889801688526820	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/engo-scriptsecd8.js	(from https://keiton-store-demo.myshopify.com/)
11:32:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:02%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/masonry.pkgd.min.js?v=163018295951185508901688369617	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/masonry.pkgd.minab60.js	(from https://keiton-store-demo.myshopify.com/)
11:32:01	22945/22945	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2001%20Jul%202024%2009:48:12%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/masonry.pkgd.min.js?v=163018295951185508901688369617	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/masonry.pkgd.minab60.js	(from https://keiton-store-demo.myshopify.com/)
11:32:02	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:02%20GMT	https://keiton-store-demo.myshopify.com/cart	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cart	(from https://keiton-store-demo.myshopify.com/)
11:32:02	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:03%20GMT	https://keiton-store-demo.myshopify.com/checkout	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/checkout	(from https://keiton-store-demo.myshopify.com/)
11:32:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:03%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/popup.jpg?v=1688373101	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/popup361d.jpg	(from https://keiton-store-demo.myshopify.com/)
11:32:03	34511/34511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:35:25%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/popup.jpg?v=1688373101	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/popup361d.jpg	(from https://keiton-store-demo.myshopify.com/)
11:32:04	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:04%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/icons.eot?511	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/iconsa760.eot	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/timber.scss.css?v=10236316653669162661688632569)
11:32:04	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:05%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/icons.woff?511	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/iconsa760.woff	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/timber.scss.css?v=10236316653669162661688632569)
11:32:04	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:05%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/icons.ttf?511	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/iconsa760.ttf	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/timber.scss.css?v=10236316653669162661688632569)
11:32:05	1431/1431	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2011%20Jul%202024%2006:40:48%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/icons.svg?v=4951231585403520671688369616	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/iconsefb9.svg	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/timber.scss.css?v=10236316653669162661688632569)
11:32:05	4178/4178	---M--	200	added ('OK')	image/gif	date:Thu,%2011%20Jul%202024%2006:40:48%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/ajax-loader.gif	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/ajax-loader.gif	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick-theme.css?v=184272576841816378971688369617)
11:32:05	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:06%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick.eot	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick.eot	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick-theme.css?v=184272576841816378971688369617)
11:32:05	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:06%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick.eot?	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slickd41d.eot	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick-theme.css?v=184272576841816378971688369617)
11:32:06	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:06%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick.svg	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick.svg	(from https://keiton-store-demo.myshopify.com/cdn/shop/t/2/assets/slick-theme.css?v=184272576841816378971688369617)
11:32:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:07%20GMT	http://keiton-store-demo.myshopify.com/robots.txt		(from https://keiton-store-demo.myshopify.com/)
11:32:07	0/0	---MC-	303	error ('See%20Other')	text/html	date:Thu,%2011%20Jul%202024%2008:32:08%20GMT	https://keiton-store-demo.myshopify.com/admin	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/admin	(from https://keiton-store-demo.myshopify.com/password)
11:32:08	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:08%20GMT	https://keiton-store-demo.myshopify.com/admin/auth/login	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/admin/auth/login	(from https://keiton-store-demo.myshopify.com/password)
11:32:08	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:09%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153203048721)
11:32:08	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:09%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153203048721)
11:32:08	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:09%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153480003857)
11:32:09	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:10%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153480003857)
11:32:09	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:10%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153479971089)
11:32:09	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:10%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153479971089)
11:32:10	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:10%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153479938321)
11:32:10	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:11%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153479938321)
11:32:10	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:11%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153479905553)
11:32:10	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:11%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153479905553)
11:32:10	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:11%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552683281)
11:32:11	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:12%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552683281)
11:32:11	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:12%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552748817)
11:32:12	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:12%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552748817)
11:32:12	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:13%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552781585)
11:32:12	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:13%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552781585)
11:32:12	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:13%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552814353)
11:32:13	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:13%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552814353)
11:32:13	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:14%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552945425)
11:32:13	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:14%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552945425)
11:32:13	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:14%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552847121)
11:32:14	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:14%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552847121)
11:32:14	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:15%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552879889)
11:32:14	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:15%20GMT	https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudnova-sneaker	(from https://keiton-store-demo.myshopify.com/products/cloudnova-sneaker/?preview_theme_id=153552879889)
11:32:14	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:15%20GMT	https://keiton-store-demo.myshopify.com/products/cloudaway	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudaway	(from https://keiton-store-demo.myshopify.com/products/cloudaway/?preview_theme_id=153203048721)
11:32:15	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:15%20GMT	https://keiton-store-demo.myshopify.com/products/cloudaway	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/cloudaway	(from https://keiton-store-demo.myshopify.com/products/cloudaway/?preview_theme_id=153203048721)
11:32:15	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:16%20GMT	https://keiton-store-demo.myshopify.com/products/ultraboost	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/ultraboost	(from https://keiton-store-demo.myshopify.com/products/ultraboost/?preview_theme_id=153479971089)
11:32:15	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:16%20GMT	https://keiton-store-demo.myshopify.com/products/ultraboost	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/ultraboost	(from https://keiton-store-demo.myshopify.com/products/ultraboost/?preview_theme_id=153479971089)
11:32:15	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:16%20GMT	https://keiton-store-demo.myshopify.com/products/chuck-70	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/chuck-70	(from https://keiton-store-demo.myshopify.com/products/chuck-70/?preview_theme_id=153203048721)
11:32:16	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:16%20GMT	https://keiton-store-demo.myshopify.com/products/chuck-70	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/products/chuck-70	(from https://keiton-store-demo.myshopify.com/products/chuck-70/?preview_theme_id=153203048721)
11:32:16	2058/2058	---M--	200	added ('OK')	image/gif	date:Mon,%2013%20May%202024%2016:48:18%20GMT	https://keiton-store-demo.myshopify.com/cdn/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_medium.gif	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_medium.gif	(from https://keiton-store-demo.myshopify.com/pages/product-hover)
11:32:16	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:17%20GMT	https://keiton-store-demo.myshopify.com/pages/POST	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/pages/POST	(from https://keiton-store-demo.myshopify.com/pages/product-hover)
11:32:16	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:17%20GMT	https://keiton-store-demo.myshopify.com/pages/POST	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/pages/POST	(from https://keiton-store-demo.myshopify.com/pages/product-hover)
11:32:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:17%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/collection.jpg?v=1688370256	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/collection1c21.jpg	(from https://keiton-store-demo.myshopify.com/pages/product-hover)
11:32:17	43480/43480	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:35:35%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/collection.jpg?v=1688370256	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/collection1c21.jpg	(from https://keiton-store-demo.myshopify.com/pages/product-hover)
11:32:17	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:18%20GMT	https://keiton-store-demo.myshopify.com/cart	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cart	(from https://keiton-store-demo.myshopify.com/pages/product-hover)
11:32:18	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:18%20GMT	https://keiton-store-demo.myshopify.com/checkout	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/checkout	(from https://keiton-store-demo.myshopify.com/pages/product-hover)
11:32:18	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:19%20GMT	https://keiton-store-demo.myshopify.com/pages/POST	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/pages/POST	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:19	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2008:32:19%20GMT	https://keiton-store-demo.myshopify.com/pages/POST	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/pages/POST	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:19%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/about1.jpg?v=1688370255	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/about11fa3.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:19	94285/94285	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:35:37%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/about1.jpg?v=1688370255	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/about11fa3.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:20%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/about2.jpg?v=1688370256	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/about21c21.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:21	68086/68086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:35:38%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/about2.jpg?v=1688370256	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/about21c21.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:21%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/about3.jpg?v=1688370255	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/about31fa3.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:24%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/people4.jpg?v=1688370268	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/people48717.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:23	87713/87713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:35:40%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/about3.jpg?v=1688370255	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/about31fa3.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
11:32:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2008:32:25%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/people3.jpg?v=1688370268	C:/My%20Web%20Sites/dewst/keiton-store-demo.myshopify.com/cdn/shop/files/people38717.jpg	(from https://keiton-store-demo.myshopify.com/pages/about-us)
